User Query,ChatGPT Result,Google Result,Jaccard Similarity,Cosine Similarity,Euclidean Similarity,Pearson Correlation
all emily windsnap books,"The Emily Windsnap series is written by Liz Kessler and includes the following books:

1. The Tail of Emily Windsnap (2003)
2. Emily Windsnap and the Monster from the Deep (2004)
3. Emily Windsnap and the Castle in the Mist (2006)
4. Emily Windsnap and the Siren's Secret (2010)
5. Emily Windsnap and the Land of the Midnight Sun (2012)
6. Emily Windsnap and the Ship of Lost Souls (2015)
7. Emily Windsnap and the Falls of Forgotten Island (2018)",Book 1 · Shelve The Tail of Emily Windsnap · Book 2 · Shelve Emily Windsnap and the Monster from the Deep · Book 3 · Shelve Emily Windsnap and the Castle in the Mist.,0.2222222222222222,0.8081709883079967,0.6175121469950524,0.7361530753720386
all emily windsnap books,"The Emily Windsnap series is written by Liz Kessler and includes the following books:

1. The Tail of Emily Windsnap (2003)
2. Emily Windsnap and the Monster from the Deep (2004)
3. Emily Windsnap and the Castle in the Mist (2006)
4. Emily Windsnap and the Siren's Secret (2010)
5. Emily Windsnap and the Land of the Midnight Sun (2012)
6. Emily Windsnap and the Ship of Lost Souls (2015)
7. Emily Windsnap and the Falls of Forgotten Island (2018)",Emily Windsnap · The Tail of Emily Windsnap · Emily Windsnap and the Monster from the Deep · Emily Windsnap and the Castle in the Mist · Emily Windsnap and the ...,0.2653061224489796,0.9412657491818057,0.7447476031887806,0.9494710591747306
all emily windsnap books,"The Emily Windsnap series is written by Liz Kessler and includes the following books:

1. The Tail of Emily Windsnap (2003)
2. Emily Windsnap and the Monster from the Deep (2004)
3. Emily Windsnap and the Castle in the Mist (2006)
4. Emily Windsnap and the Siren's Secret (2010)
5. Emily Windsnap and the Land of the Midnight Sun (2012)
6. Emily Windsnap and the Ship of Lost Souls (2015)
7. Emily Windsnap and the Falls of Forgotten Island (2018)","The Emily Windsnap series of books by Liz Kessler are about an ordinary girl who finds out that when she goes in water, she becomes a mermaid. Age 8 to 12.",0.1323529411764706,0.3543364215348451,0.4680846395029954,0.012803090079228335
soccer ball online,"There are many online stores where you can buy soccer balls. Some popular options include Amazon, Dick's Sporting Goods, Soccer.com, and Adidas. Make sure to read product descriptions and customer reviews to find the right ball for your needs.",Get ready to play soccer and kick-start your own personal campaign to help achieve the Sustainable Development Goals! With this authentic SDGs football – or ...,0.08771929824561403,0.2837521769195828,0.4551932563075676,-0.4728963453877238
soccer ball online,"There are many online stores where you can buy soccer balls. Some popular options include Amazon, Dick's Sporting Goods, Soccer.com, and Adidas. Make sure to read product descriptions and customer reviews to find the right ball for your needs.",HaxBall is a physics-based multiplayer soccer game where teamwork is key. Play now! You can still play the flash version here.,0.07547169811320754,0.17693034738587657,0.4380163876300768,-0.6770002327179796
soccer ball online,"There are many online stores where you can buy soccer balls. Some popular options include Amazon, Dick's Sporting Goods, Soccer.com, and Adidas. Make sure to read product descriptions and customer reviews to find the right ball for your needs.",3D weldable kits are an absolute blast to weld! Our first kit to the lineup is the Soccer Ball Kit. Each kit includes every piece needed to construct a full ...,0.04918032786885246,0.26981625024797273,0.4528049012852229,-0.39460302930145685
soccer ball online,"There are many online stores where you can buy soccer balls. Some popular options include Amazon, Dick's Sporting Goods, Soccer.com, and Adidas. Make sure to read product descriptions and customer reviews to find the right ball for your needs.",Shop soccer balls online at DICK'S Sporting Goods. Browse our wide selection of soccer balls from top brands and find the right size you need at a low price ...,0.14285714285714285,0.4045773899393389,0.47818095023178103,-0.36111237139167357
soccer ball online,"There are many online stores where you can buy soccer balls. Some popular options include Amazon, Dick's Sporting Goods, Soccer.com, and Adidas. Make sure to read product descriptions and customer reviews to find the right ball for your needs.",Free Soccer Training video focused on how to bend / curve a soccer ball. At Online Soccer Academy (OSA) we help players improve through FREE soccer ...,0.03333333333333333,0.28701892394096395,0.45576014403613,-0.2951505235098582
recipe for snickers,"Here's a recipe for homemade Snickers bars:

Ingredients:
- 1 cup creamy peanut butter
- 1/4 cup unsalted butter, softened
- 1 cup powdered sugar
- 1 tsp vanilla extract
- 14 oz soft caramels
- 1/4 cup heavy cream
- 2 cups salted peanuts
- 16 oz milk chocolate chips

Directions:
1. In a mixing bowl, beat together the peanut butter, softened butter, powdered sugar, and vanilla extract until smooth.
2. Line an 8x8 inch baking dish with parchment paper and spread the peanut butter mixture evenly into the bottom of the dish. Freeze for 30 minutes.
3. In a medium saucepan, melt the caramels and heavy cream together over medium heat, stirring frequently, until smooth.
4. Remove the peanut butter mixture from the freezer and sprinkle the salted peanuts over the top. Pour the caramel mixture over the peanuts, spreading it evenly.
5. Freeze for another 30 minutes.
6. Melt the milk chocolate chips in a microwave-safe bowl in 30-second intervals, stirring after each interval, until smooth.
7. Remove the baking dish from the freezer and lift the Snickers bar out of the dish using the parchment paper. Cut the bar into even pieces.
8. Dip each piece into the melted chocolate, using a fork to lift it out and tap off any excess chocolate.
9. Place the coated pieces onto a parchment-lined baking sheet and chill until the chocolate is set.
10. Enjoy your homemade Snickers bars!","Jul 17, 2019 ... What are Snickers made of? · 2 cups chocolate chips (divided into two 1 cup portions) · 3/4 cup peanut butter (divided into three 1/4 cup portions) ...",0.07333333333333333,0.22602657723233768,0.44560001006156125,-0.013966570586379207
recipe for snickers,"Here's a recipe for homemade Snickers bars:

Ingredients:
- 1 cup creamy peanut butter
- 1/4 cup unsalted butter, softened
- 1 cup powdered sugar
- 1 tsp vanilla extract
- 14 oz soft caramels
- 1/4 cup heavy cream
- 2 cups salted peanuts
- 16 oz milk chocolate chips

Directions:
1. In a mixing bowl, beat together the peanut butter, softened butter, powdered sugar, and vanilla extract until smooth.
2. Line an 8x8 inch baking dish with parchment paper and spread the peanut butter mixture evenly into the bottom of the dish. Freeze for 30 minutes.
3. In a medium saucepan, melt the caramels and heavy cream together over medium heat, stirring frequently, until smooth.
4. Remove the peanut butter mixture from the freezer and sprinkle the salted peanuts over the top. Pour the caramel mixture over the peanuts, spreading it evenly.
5. Freeze for another 30 minutes.
6. Melt the milk chocolate chips in a microwave-safe bowl in 30-second intervals, stirring after each interval, until smooth.
7. Remove the baking dish from the freezer and lift the Snickers bar out of the dish using the parchment paper. Cut the bar into even pieces.
8. Dip each piece into the melted chocolate, using a fork to lift it out and tap off any excess chocolate.
9. Place the coated pieces onto a parchment-lined baking sheet and chill until the chocolate is set.
10. Enjoy your homemade Snickers bars!","Jul 22, 2021 ... Ingredients · 2 cups light corn syrup, divided · 1 cup cream · 1/2 cup milk · 3 cups sugar, divided · 1/4 teaspoon salt · 2 cups roasted, salted ...",0.059602649006622516,0.11881630732651369,0.4296378157346633,-0.144680472528299
recipe for snickers,"Here's a recipe for homemade Snickers bars:

Ingredients:
- 1 cup creamy peanut butter
- 1/4 cup unsalted butter, softened
- 1 cup powdered sugar
- 1 tsp vanilla extract
- 14 oz soft caramels
- 1/4 cup heavy cream
- 2 cups salted peanuts
- 16 oz milk chocolate chips

Directions:
1. In a mixing bowl, beat together the peanut butter, softened butter, powdered sugar, and vanilla extract until smooth.
2. Line an 8x8 inch baking dish with parchment paper and spread the peanut butter mixture evenly into the bottom of the dish. Freeze for 30 minutes.
3. In a medium saucepan, melt the caramels and heavy cream together over medium heat, stirring frequently, until smooth.
4. Remove the peanut butter mixture from the freezer and sprinkle the salted peanuts over the top. Pour the caramel mixture over the peanuts, spreading it evenly.
5. Freeze for another 30 minutes.
6. Melt the milk chocolate chips in a microwave-safe bowl in 30-second intervals, stirring after each interval, until smooth.
7. Remove the baking dish from the freezer and lift the Snickers bar out of the dish using the parchment paper. Cut the bar into even pieces.
8. Dip each piece into the melted chocolate, using a fork to lift it out and tap off any excess chocolate.
9. Place the coated pieces onto a parchment-lined baking sheet and chill until the chocolate is set.
10. Enjoy your homemade Snickers bars!","Ingredients ; Layer 1: · 1 ¼ cups milk chocolate chips · creamy peanut butter ; Layer 3: · 14 ounce bag of caramels , I like to use the Kraft caramel bits · whipping ...",0.0915032679738562,0.33077060082781123,0.4636245291877176,0.07979020315695926
recipe for snickers,"Here's a recipe for homemade Snickers bars:

Ingredients:
- 1 cup creamy peanut butter
- 1/4 cup unsalted butter, softened
- 1 cup powdered sugar
- 1 tsp vanilla extract
- 14 oz soft caramels
- 1/4 cup heavy cream
- 2 cups salted peanuts
- 16 oz milk chocolate chips

Directions:
1. In a mixing bowl, beat together the peanut butter, softened butter, powdered sugar, and vanilla extract until smooth.
2. Line an 8x8 inch baking dish with parchment paper and spread the peanut butter mixture evenly into the bottom of the dish. Freeze for 30 minutes.
3. In a medium saucepan, melt the caramels and heavy cream together over medium heat, stirring frequently, until smooth.
4. Remove the peanut butter mixture from the freezer and sprinkle the salted peanuts over the top. Pour the caramel mixture over the peanuts, spreading it evenly.
5. Freeze for another 30 minutes.
6. Melt the milk chocolate chips in a microwave-safe bowl in 30-second intervals, stirring after each interval, until smooth.
7. Remove the baking dish from the freezer and lift the Snickers bar out of the dish using the parchment paper. Cut the bar into even pieces.
8. Dip each piece into the melted chocolate, using a fork to lift it out and tap off any excess chocolate.
9. Place the coated pieces onto a parchment-lined baking sheet and chill until the chocolate is set.
10. Enjoy your homemade Snickers bars!",Ingredients · 1 cup semi-sweet chocolate chips · 3 tablespoons creamy peanut butter · 7 oz marshmallow fluff · 1/4 cup creamy peanut butter · 1 1/2 cups Imperial ...,0.06802721088435375,0.2609930104181998,0.451317308512677,0.053411110409117696
