User Query,Google Result,Negative,Neutral,Positive,Compound
"what habitat does an Aardvark live in
","['Where do aardvarks live? They are quite versatile in their housing choices and can be found in a broad range of regions, from dry savannas to rainforests. Where...', 'Jun 29, 2016 ... Though they do eat ants  so they are technically ""ant eaters""  aardvarks are a ... Aardvarks live in many different types of habitats,...', 'The aardvark is a medium-sized, burrowing, nocturnal mammal native to Africa. It is the only living species of the order Tubulidentata, although other...', 'aardvark, (Orycteropus afer), also called antbear, stocky African mammal found south of the Sahara Desert in savanna and semiarid areas.', 'The preferred habitat of these animals is areas of sandy soil, although they can live in very different environments such as grasslands, rainforests,...']",0.0,1.0,0.0,0.0
"what habitat does an Aardvark live in
","['Where do aardvarks live? They are quite versatile in their housing choices and can be found in a broad range of regions, from dry savannas to rainforests. Where...', 'Jun 29, 2016 ... Though they do eat ants  so they are technically ""ant eaters""  aardvarks are a ... Aardvarks live in many different types of habitats,...', 'The aardvark is a medium-sized, burrowing, nocturnal mammal native to Africa. It is the only living species of the order Tubulidentata, although other...', 'aardvark, (Orycteropus afer), also called antbear, stocky African mammal found south of the Sahara Desert in savanna and semiarid areas.', 'The preferred habitat of these animals is areas of sandy soil, although they can live in very different environments such as grasslands, rainforests,...']",0.0,1.0,0.0,0.0
"what habitat does an Aardvark live in
","['Where do aardvarks live? They are quite versatile in their housing choices and can be found in a broad range of regions, from dry savannas to rainforests. Where...', 'Jun 29, 2016 ... Though they do eat ants  so they are technically ""ant eaters""  aardvarks are a ... Aardvarks live in many different types of habitats,...', 'The aardvark is a medium-sized, burrowing, nocturnal mammal native to Africa. It is the only living species of the order Tubulidentata, although other...', 'aardvark, (Orycteropus afer), also called antbear, stocky African mammal found south of the Sahara Desert in savanna and semiarid areas.', 'The preferred habitat of these animals is areas of sandy soil, although they can live in very different environments such as grasslands, rainforests,...']",0.0,1.0,0.0,0.0
"fart noises
","[""Nov 22, 2017 ... Funny sound effects FART Noises Support this AD FREE channel by using Brave Browser! Here's the link: https://brave.com/bra177More Fart..."", 'Download FREE Fart sound effects. Over 170 fart sounds to use in your fart SFX sound projects. Farting sound boards for funny & wet fart sounds.', 'Aug 17, 2016 ... Fart sounds and noises from the original Fart sound and prank App, iFart. Download to hear all our farts...', 'Dec 10, 2020 ... Why Does My Stomach Make Gurgling Fart Noises? ... Your stomach may make loud gurgling sounds from time to time as a natural part of digestion.', 'Oct 18, 2019 ... 3 Hours of farting ... 3 HOURS of Gentle Night RAIN, Rain Sounds for Relaxing Sleep, Beat Insomnia with Rain ... One Hour Of FART Sounds.']",0.0,0.588,0.412,0.9235
"fart noises
","[""Nov 22, 2017 ... Funny sound effects FART Noises Support this AD FREE channel by using Brave Browser! Here's the link: https://brave.com/bra177More Fart..."", 'Download FREE Fart sound effects. Over 170 fart sounds to use in your fart SFX sound projects. Farting sound boards for funny & wet fart sounds.', 'Aug 17, 2016 ... Fart sounds and noises from the original Fart sound and prank App, iFart. Download to hear all our farts...', 'Dec 10, 2020 ... Why Does My Stomach Make Gurgling Fart Noises? ... Your stomach may make loud gurgling sounds from time to time as a natural part of digestion.', 'Oct 18, 2019 ... 3 Hours of farting ... 3 HOURS of Gentle Night RAIN, Rain Sounds for Relaxing Sleep, Beat Insomnia with Rain ... One Hour Of FART Sounds.']",0.0,0.768,0.232,0.7865
"fart noises
","[""Nov 22, 2017 ... Funny sound effects FART Noises Support this AD FREE channel by using Brave Browser! Here's the link: https://brave.com/bra177More Fart..."", 'Download FREE Fart sound effects. Over 170 fart sounds to use in your fart SFX sound projects. Farting sound boards for funny & wet fart sounds.', 'Aug 17, 2016 ... Fart sounds and noises from the original Fart sound and prank App, iFart. Download to hear all our farts...', 'Dec 10, 2020 ... Why Does My Stomach Make Gurgling Fart Noises? ... Your stomach may make loud gurgling sounds from time to time as a natural part of digestion.', 'Oct 18, 2019 ... 3 Hours of farting ... 3 HOURS of Gentle Night RAIN, Rain Sounds for Relaxing Sleep, Beat Insomnia with Rain ... One Hour Of FART Sounds.']",0.0,0.905,0.095,0.3182
"fart noises
","[""Nov 22, 2017 ... Funny sound effects FART Noises Support this AD FREE channel by using Brave Browser! Here's the link: https://brave.com/bra177More Fart..."", 'Download FREE Fart sound effects. Over 170 fart sounds to use in your fart SFX sound projects. Farting sound boards for funny & wet fart sounds.', 'Aug 17, 2016 ... Fart sounds and noises from the original Fart sound and prank App, iFart. Download to hear all our farts...', 'Dec 10, 2020 ... Why Does My Stomach Make Gurgling Fart Noises? ... Your stomach may make loud gurgling sounds from time to time as a natural part of digestion.', 'Oct 18, 2019 ... 3 Hours of farting ... 3 HOURS of Gentle Night RAIN, Rain Sounds for Relaxing Sleep, Beat Insomnia with Rain ... One Hour Of FART Sounds.']",0.0,0.918,0.082,0.3612
"fart noises
","[""Nov 22, 2017 ... Funny sound effects FART Noises Support this AD FREE channel by using Brave Browser! Here's the link: https://brave.com/bra177More Fart..."", 'Download FREE Fart sound effects. Over 170 fart sounds to use in your fart SFX sound projects. Farting sound boards for funny & wet fart sounds.', 'Aug 17, 2016 ... Fart sounds and noises from the original Fart sound and prank App, iFart. Download to hear all our farts...', 'Dec 10, 2020 ... Why Does My Stomach Make Gurgling Fart Noises? ... Your stomach may make loud gurgling sounds from time to time as a natural part of digestion.', 'Oct 18, 2019 ... 3 Hours of farting ... 3 HOURS of Gentle Night RAIN, Rain Sounds for Relaxing Sleep, Beat Insomnia with Rain ... One Hour Of FART Sounds.']",0.0,0.81,0.19,0.7269
"what is the movie leap about
","['Aug 25, 2017 ... This story of a plucky orphan from Brittany who tries to make it as a ballet star in Paris is set almost 150 years ago, and lacks magic, talking...', 'Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her. Play trailer...', 'Mar 5, 2023 ... Parents need to know that Leap! is an animated movie set in 1879 Paris, where tween best friends/orphans Felicie (voiced by Elle Fanning)...', 'An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at...', 'Ballerina (titled Leap! in the United States) is a 2016 3D computer-animated musical adventure comedy film co-directed by ric Summer and ric Warin and...']",0.0,1.0,0.0,0.0
"what is the movie leap about
","['Aug 25, 2017 ... This story of a plucky orphan from Brittany who tries to make it as a ballet star in Paris is set almost 150 years ago, and lacks magic, talking...', 'Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her. Play trailer...', 'Mar 5, 2023 ... Parents need to know that Leap! is an animated movie set in 1879 Paris, where tween best friends/orphans Felicie (voiced by Elle Fanning)...', 'An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at...', 'Ballerina (titled Leap! in the United States) is a 2016 3D computer-animated musical adventure comedy film co-directed by ric Summer and ric Warin and...']",0.086,0.657,0.258,0.5267
"what is the movie leap about
","['Aug 25, 2017 ... This story of a plucky orphan from Brittany who tries to make it as a ballet star in Paris is set almost 150 years ago, and lacks magic, talking...', 'Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her. Play trailer...', 'Mar 5, 2023 ... Parents need to know that Leap! is an animated movie set in 1879 Paris, where tween best friends/orphans Felicie (voiced by Elle Fanning)...', 'An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at...', 'Ballerina (titled Leap! in the United States) is a 2016 3D computer-animated musical adventure comedy film co-directed by ric Summer and ric Warin and...']",0.0,0.853,0.147,0.6696
"what is the movie leap about
","['Aug 25, 2017 ... This story of a plucky orphan from Brittany who tries to make it as a ballet star in Paris is set almost 150 years ago, and lacks magic, talking...', 'Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her. Play trailer...', 'Mar 5, 2023 ... Parents need to know that Leap! is an animated movie set in 1879 Paris, where tween best friends/orphans Felicie (voiced by Elle Fanning)...', 'An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at...', 'Ballerina (titled Leap! in the United States) is a 2016 3D computer-animated musical adventure comedy film co-directed by ric Summer and ric Warin and...']",0.056,0.855,0.089,0.25
"what is the movie leap about
","['Aug 25, 2017 ... This story of a plucky orphan from Brittany who tries to make it as a ballet star in Paris is set almost 150 years ago, and lacks magic, talking...', 'Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her. Play trailer...', 'Mar 5, 2023 ... Parents need to know that Leap! is an animated movie set in 1879 Paris, where tween best friends/orphans Felicie (voiced by Elle Fanning)...', 'An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at...', 'Ballerina (titled Leap! in the United States) is a 2016 3D computer-animated musical adventure comedy film co-directed by ric Summer and ric Warin and...']",0.0,0.717,0.283,0.784
"what habitat do platypus live in
","['Apr 29, 2016 ... Habitat and distribution. Platypus are found in eastern Australia from the steamy tropics of far north Queensland to the freezing snows of...', 'The platypus is found in terrain ranging from the high country of Tasmania and the Australian Alps to lowland areas close to the sea. Although it has on...', 'Aug 31, 2021 ... Where Do Platypus Live? ... Platypuses are endemic to the continent of Australia. Endemism occurs when an organism is only found within a...', 'Platypuses are found on the Eastern and Southeastern coasts of Australia as well as Tasmania, Flinders, and King Islands. There is also a small introduced...', ""You're watching a live stream of the Safari Park's platypusesthe only ones in ... Day and night are reversed in our platypus habitat because they are most...""]",0.053,0.947,0.0,-0.1027
"what habitat do platypus live in
","['Apr 29, 2016 ... Habitat and distribution. Platypus are found in eastern Australia from the steamy tropics of far north Queensland to the freezing snows of...', 'The platypus is found in terrain ranging from the high country of Tasmania and the Australian Alps to lowland areas close to the sea. Although it has on...', 'Aug 31, 2021 ... Where Do Platypus Live? ... Platypuses are endemic to the continent of Australia. Endemism occurs when an organism is only found within a...', 'Platypuses are found on the Eastern and Southeastern coasts of Australia as well as Tasmania, Flinders, and King Islands. There is also a small introduced...', ""You're watching a live stream of the Safari Park's platypusesthe only ones in ... Day and night are reversed in our platypus habitat because they are most...""]",0.039,0.961,0.0,-0.0258
